fips,county,state,base_cancer,base_neuro,base_amr,w_pm25,w_poverty,w_access,pm25,poverty,access
29221,Washington,MO,0.5,0.5,0.4374444444444444,1.0,0.8,-0.7,,0.9006785934608269,0.89
29223,Wayne,MO,0.5,0.5,0.6408666666666665,1.0,0.8,-0.7,,0.9993830968537949,0.886
29225,Webster,MO,0.5,0.5,0.23132222222222215,1.0,0.8,-0.7,,0.7063541024059226,0.903
29227,Worth,MO,0.5,0.5,0.48678888888888877,1.0,0.8,-0.7,,0.7557063541024064,0.907
29229,Wright,MO,0.5,0.5,0.49338888888888877,1.0,0.8,-0.7,,0.9346082665021598,0.885
29510,St. Louis,MO,0.6407611512824217,0.5230655427980604,0.3153777777777778,1.0,0.8,-0.7,8.524645635294117,0.5058605798889575,0.908
30001,Beaverhead,MT,0.17544985142239253,0.2698836564315488,0.0985,1.0,0.8,-0.7,4.359877111111111,0.046267735965453444,0.905
30003,Big Horn,MT,0.5,0.5,0.47007777777777765,1.0,0.8,-0.7,,0.7680444170265269,0.859
30005,Blaine,MT,0.5,0.5,0.4012555555555556,1.0,0.8,-0.7,,0.7958050586057994,0.881
30007,Broadwater,MT,0.5,0.5,0.08982222222222225,1.0,0.8,-0.7,,0.14188772362739038,0.908
30009,Carbon,MT,0.5,0.5,0.19661111111111115,1.0,0.8,-0.7,,0.24059222702035807,0.915
30011,Carter,MT,0.5,0.5,0.23850000000000002,1.0,0.8,-0.7,,0.3022825416409624,0.905
30013,Cascade,MT,0.5,0.5,0.09222222222222226,1.0,0.8,-0.7,,0.29919802590993205,0.9
30015,Chouteau,MT,0.5,0.5,0.23312222222222215,1.0,0.8,-0.7,,0.43183220234423225,0.897
30017,Custer,MT,0.3197881690062416,0.2733319440902921,0.0973,1.0,0.8,-0.7,5.335413555555555,0.22208513263417642,0.909
30019,Daniels,MT,0.5,0.5,0.15174444444444438,1.0,0.8,-0.7,,0.2344231955582973,0.909
30021,Dawson,MT,0.19735137403244624,0.19357917002008906,0.06588888888888887,1.0,0.8,-0.7,4.336067666666667,0.18507094386181377,0.91
30023,Deer Lodge,MT,0.5,0.5,0.28876666666666667,1.0,0.8,-0.7,,0.3670573719925972,0.893
30025,Fallon,MT,0.5,0.5,0.07396666666666663,1.0,0.8,-0.7,,0.16964836520666285,0.909
30027,Fergus,MT,0.3085126070398303,0.408647871671206,0.16820000000000002,1.0,0.8,-0.7,5.0674003333333335,0.20974706971005555,0.906
30029,Flathead,MT,0.38801632163527044,0.36714140310050203,0.02699999999999999,1.0,0.8,-0.7,7.9602192222222214,0.08945095619987652,0.91
30031,Gallatin,MT,0.0,0.0,0.024899999999999988,1.0,0.8,-0.7,3.167913333333333,0.0,0.917
30033,Garfield,MT,0.5,0.5,0.17567777777777774,1.0,0.8,-0.7,,0.20049352251696503,0.907
30035,Glacier,MT,0.7429502512768944,0.7046716439516238,0.5017888888888888,1.0,0.8,-0.7,5.451125555555556,0.9654534238124619,0.857
30037,Golden Valley,MT,0.5,0.5,0.42966666666666653,1.0,0.8,-0.7,,0.3979025293028994,0.89
30039,Granite,MT,0.5,0.5,0.2391,1.0,0.8,-0.7,,0.2035780382479951,0.903
30041,Hill,MT,0.4509009009009008,0.30000000000000004,0.2289444444444444,1.0,0.8,-0.7,3.8919909999999995,0.5675508945095622,0.885
30043,Jefferson,MT,0.5,0.5,0.0787444444444445,1.0,0.8,-0.7,,0.16656384947563216,0.919
30045,Judith Basin,MT,0.5,0.5,0.28456666666666663,1.0,0.8,-0.7,,0.2745219000616903,0.907
30047,Lake,MT,0.5,0.5,0.23282222222222215,1.0,0.8,-0.7,,0.3177051202961137,0.898
30049,Lewis and Clark,MT,0.25434591165966425,0.2427212061329942,0.02429999999999999,1.0,0.8,-0.7,6.601904156862745,0.058605798889574325,0.919
30051,Liberty,MT,0.5,0.5,0.30762222222222213,1.0,0.8,-0.7,,0.44417026526835285,0.882
30053,Lincoln,MT,0.713063063063063,0.875,0.37432222222222217,1.0,0.8,-0.7,10.66843911111111,0.5582973473164714,0.893
30055,McCone,MT,0.5,0.5,0.1418666666666666,1.0,0.8,-0.7,,0.17890191239975303,0.916
30057,Madison,MT,0.5,0.5,0.10387777777777775,1.0,0.8,-0.7,,0.03392967304133257,0.913
30059,Meagher,MT,0.5,0.5,0.2519555555555555,1.0,0.8,-0.7,,0.23750771128932735,0.912
30061,Mineral,MT,0.5,0.5,0.2779888888888889,1.0,0.8,-0.7,,0.41332510795805066,0.903
30063,Missoula,MT,0.22803424548860907,0.14526487451147188,0.025499999999999988,1.0,0.8,-0.7,6.648331111111111,0.0,0.915
30065,Musselshell,MT,0.5,0.5,0.272311111111111,1.0,0.8,-0.7,,0.4102405922270206,0.896
30067,Park,MT,0.5,0.5,0.09459999999999999,1.0,0.8,-0.7,,0.12338062924120909,0.918
30069,Petroleum,MT,0.5,0.5,0.24327777777777776,1.0,0.8,-0.7,,0.2714373843306599,0.915
30071,Phillips,MT,0.3374423857053199,0.433348299716529,0.21456666666666663,1.0,0.8,-0.7,5.061932555555556,0.4780999383096857,0.907
30073,Pondera,MT,0.5,0.5,0.3462111111111111,1.0,0.8,-0.7,,0.6014805675508949,0.883
30075,Powder River,MT,0.5,0.5,0.2064888888888889,1.0,0.8,-0.7,,0.16039481801357203,0.908
30077,Powell,MT,0.5,0.5,0.16582222222222226,1.0,0.8,-0.7,,0.4194941394201111,0.888
30079,Prairie,MT,0.5,0.5,0.5499333333333332,1.0,0.8,-0.7,,0.5181986428130787,0.878
30081,Ravalli,MT,0.4512928022367274,0.5263976914924846,0.08952222222222225,1.0,0.8,-0.7,9.041763111111111,0.14188772362739038,0.909
30083,Richland,MT,0.31423342947789323,0.20370587391541434,0.02789999999999999,1.0,0.8,-0.7,5.889797555555556,0.32387415175817413,0.907
30085,Roosevelt,MT,0.5,0.5,0.38869999999999993,1.0,0.8,-0.7,,0.8667489204194946,0.871
30087,Rosebud,MT,0.5,0.5,0.3477111111111111,1.0,0.8,-0.7,,0.7063541024059226,0.878
30089,Sanders,MT,0.5,0.5,0.35038888888888875,1.0,0.8,-0.7,,0.45650832819247406,0.895
30091,Sheridan,MT,0.5,0.5,0.17747777777777773,1.0,0.8,-0.7,,0.3485502776064159,0.901
30093,Silver Bow,MT,0.5608108108108107,0.5,0.07666666666666662,1.0,0.8,-0.7,9.53000205882353,0.1912399753238739,0.9
30095,Stillwater,MT,0.5,0.5,0.11943333333333336,1.0,0.8,-0.7,,0.10795805058605815,0.913
30097,Sweet Grass,MT,0.5,0.5,0.12691111111111114,1.0,0.8,-0.7,,0.08945095619987652,0.914
30099,Teton,MT,0.21081081081081077,0.32499999999999996,0.13738888888888887,1.0,0.8,-0.7,3.8182564444444447,0.1727328809376929,0.905
30101,Toole,MT,0.5,0.5,0.18737777777777775,1.0,0.8,-0.7,,0.493522516964837,0.868
30103,Treasure,MT,0.5,0.5,0.2525555555555555,1.0,0.8,-0.7,,0.25909932140653935,0.91
30105,Valley,MT,0.5,0.5,0.1834555555555555,1.0,0.8,-0.7,,0.2467612584824185,0.907
30107,Wheatland,MT,0.5,0.5,0.29954444444444445,1.0,0.8,-0.7,,0.3578038247995067,0.883
30109,Wibaux,MT,0.5,0.5,0.1834555555555555,1.0,0.8,-0.7,,0.24984577421344856,0.907
30111,Yellowstone,MT,0.36916963309088413,0.2457747434215301,0.02699999999999999,1.0,0.8,-0.7,6.657637222222222,0.215916101172116,0.91
31001,Adams,NE,0.5,0.5,0.20051111111111114,1.0,0.8,-0.7,,0.49969154842689745,0.902
31003,Antelope,NE,0.5,0.5,0.28276666666666667,1.0,0.8,-0.7,,0.5953115360888344,0.913
31005,Arthur,NE,0.5,0.5,0.21634444444444437,1.0,0.8,-0.7,,0.5243676742751392,0.927
31007,Banner,NE,0.5,0.5,0.29892222222222214,1.0,0.8,-0.7,,0.431832202344232,0.911
31009,Blaine,NE,0.5,0.5,0.3114777777777778,1.0,0.8,-0.7,,0.5336212214682297,0.921
31011,Boone,NE,0.5,0.5,0.268711111111111,1.0,0.8,-0.7,,0.3146206045650836,0.908
31013,Box Butte,NE,0.5,0.5,0.2968444444444444,1.0,0.8,-0.7,,0.4996915484268971,0.892
31015,Boyd,NE,0.5,0.5,0.42964444444444444,1.0,0.8,-0.7,,0.5243676742751389,0.916
31017,Brown,NE,0.5,0.5,0.30999999999999983,1.0,0.8,-0.7,,0.5459592843923509,0.9
31019,Buffalo,NE,0.5,0.5,0.02759999999999999,1.0,0.8,-0.7,,0.26835286859962987,0.908
31021,Burt,NE,0.5,0.5,0.29832222222222216,1.0,0.8,-0.7,,0.5613818630475015,0.913
31023,Butler,NE,0.5,0.5,0.15862222222222225,1.0,0.8,-0.7,,0.4194941394201111,0.912
31025,Cass,NE,0.5,0.5,0.11583333333333337,1.0,0.8,-0.7,,0.4194941394201111,0.925
31027,Cedar,NE,0.5,0.5,0.15472222222222226,1.0,0.8,-0.7,,0.4194941394201111,0.925
31029,Chase,NE,0.5,0.5,0.274711111111111,1.0,0.8,-0.7,,0.4071560764959902,0.888
31031,Cherry,NE,0.5,0.5,0.29802222222222213,1.0,0.8,-0.7,,0.5829734731647132,0.914
31033,Cheyenne,NE,0.5,0.5,0.28546666666666665,1.0,0.8,-0.7,,0.3793954349167184,0.904
31035,Clay,NE,0.5,0.5,0.19991111111111115,1.0,0.8,-0.7,,0.5058605798889575,0.904
31037,Colfax,NE,0.5,0.5,0.3393999999999998,1.0,0.8,-0.7,,0.49352251696483634,0.802
31039,Cuming,NE,0.5,0.5,0.22474444444444439,1.0,0.8,-0.7,,0.4811844540407158,0.899
31041,Custer,NE,0.5,0.5,0.22712222222222214,1.0,0.8,-0.7,,0.49043800123380626,0.917
31043,Dakota,NE,0.5,0.5,0.30138888888888893,1.0,0.8,-0.7,,0.6600863664404691,0.825
31045,Dawes,NE,0.5,0.5,0.10117777777777776,1.0,0.8,-0.7,,0.24676125848241817,0.922
31047,Dawson,NE,0.5,0.5,0.3573333333333333,1.0,0.8,-0.7,,0.592227020357804,0.8200000000000001
31049,Deuel,NE,0.5,0.5,0.38507777777777763,1.0,0.8,-0.7,,0.5613818630475015,0.909
31051,Dixon,NE,0.5,0.5,0.31599999999999984,1.0,0.8,-0.7,,0.6600863664404691,0.88
31053,Dodge,NE,0.5,0.5,0.2154888888888889,1.0,0.8,-0.7,,0.49969154842689745,0.878
31055,Douglas,NE,0.3583315989203891,0.1865815249433451,0.046455555555555625,1.0,0.8,-0.7,6.946142095238096,0.29919802590993205,0.897
31057,Dundy,NE,0.5,0.5,0.38537777777777765,1.0,0.8,-0.7,,0.4657618753855645,0.908
31059,Fillmore,NE,0.5,0.5,0.2343,1.0,0.8,-0.7,,0.5552128315854413,0.919
31061,Franklin,NE,0.5,0.5,0.38447777777777764,1.0,0.8,-0.7,,0.5829734731647132,0.911
31063,Frontier,NE,0.5,0.5,0.2031888888888889,1.0,0.8,-0.7,,0.3670573719925972,0.919
31065,Furnas,NE,0.5,0.5,0.33183333333333326,1.0,0.8,-0.7,,0.6909315237507713,0.905
31067,Gage,NE,0.47580238440785216,0.41680744918356444,0.2600333333333332,1.0,0.8,-0.7,6.585226294117647,0.610734114743985,0.911
31069,Garden,NE,0.5,0.5,0.4864888888888888,1.0,0.8,-0.7,,0.6539173349784083,0.908
31071,Garfield,NE,0.5,0.5,0.23160000000000003,1.0,0.8,-0.7,,0.40407156076496015,0.9279999999999999
31073,Gosper,NE,0.5,0.5,0.24177777777777776,1.0,0.8,-0.7,,0.4194941394201111,0.92
31075,Grant,NE,0.5,0.5,0.21634444444444437,1.0,0.8,-0.7,,0.3547193090684763,0.927
31077,Greeley,NE,0.5,0.5,0.2600333333333332,1.0,0.8,-0.7,,0.3454657618753858,0.911
31079,Hall,NE,0.411283287382484,0.3217370262506234,0.23496666666666666,1.0,0.8,-0.7,6.6752007777777775,0.5367057371992604,0.839
31081,Hamilton,NE,0.5,0.5,0.0925,1.0,0.8,-0.7,,0.4102405922270206,0.925
31083,Harlan,NE,0.5,0.5,0.28904444444444444,1.0,0.8,-0.7,,0.37014188772362755,0.918
31085,Hayes,NE,0.5,0.5,0.3787999999999999,1.0,0.8,-0.7,,0.589142504626774,0.904
31087,Hitchcock,NE,0.5,0.5,0.3219555555555555,1.0,0.8,-0.7,,0.5983960518198648,0.912
31089,Holt,NE,0.5,0.5,0.28426666666666667,1.0,0.8,-0.7,,0.4688463911165952,0.908
31091,Hooker,NE,0.5,0.5,0.3126777777777778,1.0,0.8,-0.7,,0.5305367057371996,0.917
31093,Howard,NE,0.5,0.5,0.17117777777777773,1.0,0.8,-0.7,,0.41332510795805066,0.922
31095,Jefferson,NE,0.5,0.5,0.3219555555555555,1.0,0.8,-0.7,,0.4626773596545345,0.912
31097,Johnson,NE,0.5,0.5,0.19245555555555552,1.0,0.8,-0.7,,0.4595928439235041,0.877
31099,Kearney,NE,0.5,0.5,0.11673333333333337,1.0,0.8,-0.7,,0.34238124614435544,0.922
31101,Keith,NE,0.5,0.5,0.30819999999999986,1.0,0.8,-0.7,,0.3763109191856877,0.906
31103,Keya Paha,NE,0.5,0.5,0.38447777777777764,1.0,0.8,-0.7,,0.44108574953732277,0.911
31105,Kimball,NE,0.5,0.5,0.47035555555555536,1.0,0.8,-0.7,,0.7371992597162248,0.884
31107,Knox,NE,0.5,0.5,0.3766999999999999,1.0,0.8,-0.7,,0.6014805675508945,0.911
31109,Lancaster,NE,0.28762123451151467,0.18630082649249527,0.026099999999999988,1.0,0.8,-0.7,7.397318,0.16347933374460208,0.913
31111,Lincoln,NE,0.5,0.5,0.2866666666666666,1.0,0.8,-0.7,,0.5459592843923509,0.9
31113,Logan,NE,0.5,0.5,0.20796666666666663,1.0,0.8,-0.7,,0.30845157310302285,0.929
31115,Loup,NE,0.5,0.5,0.3243333333333333,1.0,0.8,-0.7,,0.3763109191856877,0.9299999999999999
31117,McPherson,NE,0.5,0.5,0.3084777777777778,1.0,0.8,-0.7,,0.4503392967304136,0.931
31119,Madison,NE,0.5,0.5,0.20321111111111115,1.0,0.8,-0.7,,0.48735348550277624,0.893
31121,Merrick,NE,0.5,0.5,0.19123333333333326,1.0,0.8,-0.7,,0.4811844540407158,0.907
31123,Morrill,NE,0.5,0.5,0.3231777777777778,1.0,0.8,-0.7,,0.6292412091301666,0.882
31125,Nance,NE,0.5,0.5,0.267211111111111,1.0,0.8,-0.7,,0.6107341147439856,0.913
31127,Nemaha,NE,0.5,0.5,0.19063333333333327,1.0,0.8,-0.7,,0.5181986428130787,0.909
31129,Nuckolls,NE,0.5,0.5,0.266311111111111,1.0,0.8,-0.7,,0.5428747686613205,0.916
31131,Otoe,NE,0.5,0.5,0.2058888888888889,1.0,0.8,-0.7,,0.4811844540407158,0.91
31133,Pawnee,NE,0.5,0.5,0.4021333333333333,1.0,0.8,-0.7,,0.5305367057371996,0.904
31135,Perkins,NE,0.5,0.5,0.2055888888888889,1.0,0.8,-0.7,,0.49043800123380693,0.911
31137,Phelps,NE,0.5,0.5,0.17567777777777774,1.0,0.8,-0.7,,0.4380012338062924,0.907
31139,Pierce,NE,0.5,0.5,0.12481111111111112,1.0,0.8,-0.7,,0.4040715607649598,0.921
31141,Platte,NE,0.5,0.5,0.21608888888888889,1.0,0.8,-0.7,,0.5181986428130787,0.876
31143,Polk,NE,0.5,0.5,0.21396666666666664,1.0,0.8,-0.7,,0.4811844540407158,0.909
31145,Red Willow,NE,0.5,0.5,0.2214444444444444,1.0,0.8,-0.7,,0.5582973473164714,0.91
31147,Richardson,NE,0.5,0.5,0.36832222222222216,1.0,0.8,-0.7,,0.7587908698334365,0.913
31149,Rock,NE,0.5,0.5,0.2495555555555555,1.0,0.8,-0.7,,0.44108574953732244,0.92
31151,Saline,NE,0.5,0.5,0.21431111111111117,1.0,0.8,-0.7,,0.49043800123380626,0.856
31153,Sarpy,NE,0.2637675970896727,0.19597068167531795,0.02369999999999999,1.0,0.8,-0.7,7.573811888888888,0.18507094386181377,0.921
31155,Saunders,NE,0.5,0.5,0.09160000000000003,1.0,0.8,-0.7,,0.3763109191856877,0.9279999999999999
31157,Scotts Bluff,NE,0.20718855419106336,0.2519145136309501,0.3007444444444444,1.0,0.8,-0.7,4.0319048888888895,0.4842689697717458,0.879
31159,Seward,NE,0.5,0.5,0.02220000000000002,1.0,0.8,-0.7,,0.1912399753238742,0.9259999999999999
31161,Sheridan,NE,0.5,0.5,0.36384444444444436,1.0,0.8,-0.7,,0.44725478099938354,0.902
31163,Sherman,NE,0.5,0.5,0.34618888888888877,1.0,0.8,-0.7,,0.6107341147439856,0.909
31165,Sioux,NE,0.5,0.5,0.5283777777777777,1.0,0.8,-0.7,,0.7711289327575577,0.898
31167,Stanton,NE,0.5,0.5,0.17387777777777774,1.0,0.8,-0.7,,0.44725478099938354,0.913
31169,Thayer,NE,0.5,0.5,0.3054999999999998,1.0,0.8,-0.7,,0.5490438001233809,0.915
31171,Thomas,NE,0.5,0.5,0.15652222222222226,1.0,0.8,-0.7,,0.28994447871684154,0.919
31173,Thurston,NE,0.5,0.5,0.3282555555555555,1.0,0.8,-0.7,,0.906847624922888,0.891
31175,Valley,NE,0.5,0.5,0.28246666666666664,1.0,0.8,-0.7,,0.5644663787785322,0.914
31177,Washington,NE,0.297244481374286,0.24445279870691708,0.10655555555555553,1.0,0.8,-0.7,7.089808333333334,0.4225786551511418,0.9299999999999999
31179,Wayne,NE,0.5,0.5,0.03447777777777774,1.0,0.8,-0.7,,0.2652683528685998,0.911
31181,Webster,NE,0.5,0.5,0.28306666666666663,1.0,0.8,-0.7,,0.49969154842689745,0.912
31183,Wheeler,NE,0.5,0.5,0.3024999999999998,1.0,0.8,-0.7,,0.43183220234423225,0.925
31185,York,NE,0.5,0.5,0.15204444444444437,1.0,0.8,-0.7,,0.48735348550277624,0.908
32001,Churchill,NV,0.5,0.5,0.19753333333333328,1.0,0.8,-0.7,,0.4688463911165946,0.886
32003,Clark,NV,0.37915546257552346,0.25916028066318997,0.26397777777777776,1.0,0.8,-0.7,5.9893512138364775,0.2529302899444789,0.846
32005,Douglas,NV,0.13643182347028315,0.3916519876849532,0.22802222222222215,1.0,0.8,-0.7,4.757192,0.027760641579271807,0.914
32007,Elko,NV,0.5,0.5,0.15058888888888888,1.0,0.8,-0.7,,0.4842689697717458,0.861
32009,Esmeralda,NV,0.5,0.5,0.6740999999999998,1.0,0.8,-0.7,,0.6662553979025295,0.853
32011,Eureka,NV,0.5,0.5,0.5424555555555557,1.0,0.8,-0.7,,0.81122763726095,0.877
32013,Humboldt,NV,0.5,0.5,0.18977777777777777,1.0,0.8,-0.7,,0.3979025293028997,0.86
32015,Lander,NV,0.5,0.5,0.30614444444444444,1.0,0.8,-0.7,,0.4780999383096857,0.861
32017,Lincoln,NV,0.5,0.5,0.19931111111111116,1.0,0.8,-0.7,,0.2467612584824185,0.906
32019,Lyon,NV,0.5,0.5,0.24720000000000003,1.0,0.8,-0.7,,0.40098704503393007,0.876
32021,Mineral,NV,0.5,0.5,0.6639222222222222,1.0,0.8,-0.7,,0.8266502159161015,0.861
32023,Nye,NV,0.5,0.5,0.5137444444444443,1.0,0.8,-0.7,,0.7001850709438625,0.869
32027,Pershing,NV,0.5,0.5,0.2394444444444444,1.0,0.8,-0.7,,0.44417026526835285,0.85
32029,Storey,NV,0.5,0.5,0.24387777777777775,1.0,0.8,-0.7,,0.17581739666872295,0.913
32031,Washoe,NV,0.19930950118525878,0.1654313098962451,0.06711111111111112,1.0,0.8,-0.7,5.191211431818181,0.021591610117211696,0.88
32033,White Pine,NV,0.5,0.5,0.27293333333333325,1.0,0.8,-0.7,,0.43491671807526233,0.868
32510,Carson City,NV,0.30651088943583676,0.2919707237635359,0.23314444444444438,1.0,0.8,-0.7,5.2193087647058825,0.2837754472547811,0.871
33001,Belknap,NH,0.18209279327928174,0.270751351768342,0.08980000000000002,1.0,0.8,-0.7,5.288312666666666,0.08636644046884645,0.9339999999999999
33003,Carroll,NH,0.5,0.5,0.10415555555555553,1.0,0.8,-0.7,,0.052436767427513555,0.938
33005,Cheshire,NH,0.19547668372736193,0.24728117292461144,0.02100000000000002,1.0,0.8,-0.7,5.7725341176470595,0.027760641579271807,0.9299999999999999
33007,Coos,NH,0.5,0.5,0.2902444444444444,1.0,0.8,-0.7,,0.4380012338062924,0.914
33009,Grafton,NH,0.043614613953356765,0.13738395481716303,0.020099999999999982,1.0,0.8,-0.7,4.679292,0.0,0.933
33011,Hillsborough,NH,0.011711711711711668,0.025000000000000022,0.02220000000000002,1.0,0.8,-0.7,3.546256411764706,0.08019740900678601,0.9259999999999999
33013,Merrimack,NH,0.5,0.5,0.020099999999999982,1.0,0.8,-0.7,,0.07711289327575596,0.933
33015,Rockingham,NH,0.05518902992683803,0.07230488279443262,0.017700000000000014,1.0,0.8,-0.7,4.860368461538462,0.0,0.941
33017,Strafford,NH,0.5,0.5,0.020099999999999982,1.0,0.8,-0.7,,0.04009870450339268,0.933
33019,Sullivan,NH,0.5,0.5,0.14784444444444436,1.0,0.8,-0.7,,0.2251696483652068,0.922
34001,Atlantic,NJ,0.23431377608362974,0.3053770590369337,0.276811111111111,1.0,0.8,-0.7,5.464000769230769,0.18198642813078342,0.881
34003,Bergen,NJ,0.18343346020297505,0.15722868017397862,0.03717777777777774,1.0,0.8,-0.7,6.866694111111111,0.0,0.902
34005,Burlington,NJ,0.5,0.5,0.0949,1.0,0.8,-0.7,,0.03701418877236263,0.917
34007,Camden,NJ,0.34914565331809816,0.2937657723421536,0.1748,1.0,0.8,-0.7,7.07726875,0.1202961135101787,0.884
34009,Cape May,NJ,0.5,0.5,0.18823333333333325,1.0,0.8,-0.7,,0.2035780382479951,0.917
34011,Cumberland,NJ,0.458981828683855,0.3922546948564318,0.35853333333333326,1.0,0.8,-0.7,5.680791,0.616903146206046,0.8160000000000001
34013,Essex,NJ,0.5,0.5,0.23016666666666666,1.0,0.8,-0.7,,0.11104256631708821,0.855
34015,Gloucester,NJ,0.2361899537023474,0.182178261474599,0.0796444444444445,1.0,0.8,-0.7,6.409474666666666,0.10178901912399771,0.916
34017,Hudson,NJ,0.18107383636646981,0.15018684043766914,0.11380000000000001,1.0,0.8,-0.7,6.7381666764705885,0.0,0.854
34019,Hunterdon,NJ,0.20242098125443164,0.17350369821808428,0.019800000000000016,1.0,0.8,-0.7,7.163745222222222,0.0,0.9339999999999999
34021,Mercer,NJ,0.1919656359471099,0.23954197366895144,0.15086666666666662,1.0,0.8,-0.7,7.000176111111111,0.0,0.886
34023,Middlesex,NJ,0.10125603934264797,0.08679089086512683,0.18795555555555551,1.0,0.8,-0.7,5.5810658235294115,0.03392967304133257,0.892
34025,Monmouth,NJ,0.5,0.5,0.038655555555555624,1.0,0.8,-0.7,,0.0,0.923
34027,Morris,NJ,0.06020150524884728,0.05160129021329767,0.02369999999999999,1.0,0.8,-0.7,4.938786352941176,0.0,0.921
34029,Ocean,NJ,0.31963228859444576,0.33342999254041306,0.1685,1.0,0.8,-0.7,6.432321222222223,0.12646514497223946,0.905
34031,Passaic,NJ,0.2724037146561169,0.29314140792918125,0.29601111111111106,1.0,0.8,-0.7,6.609573666666667,0.1727328809376929,0.817
34033,Salem,NJ,0.5,0.5,0.2118888888888889,1.0,0.8,-0.7,,0.3146206045650833,0.89
34035,Somerset,NJ,0.5,0.5,0.06438888888888887,1.0,0.8,-0.7,,0.0,0.915
34037,Sussex,NJ,0.5,0.5,0.024899999999999988,1.0,0.8,-0.7,,0.0,0.917
34039,Union,NJ,0.2714754612344627,0.28751950731293724,0.20055555555555554,1.0,0.8,-0.7,7.419561323529412,0.07094386181369519,0.85
34041,Warren,NJ,0.17630499745456552,0.19590621403441533,0.05841111111111112,1.0,0.8,-0.7,5.747438411764707,0.11412708204811858,0.909
35001,Bernalillo,NM,0.2395301779627267,0.2800220058213333,0.19755555555555554,1.0,0.8,-0.7,6.3701187571428575,0.1912399753238742,0.86
35003,Catron,NM,0.5,0.5,0.6599999999999998,1.0,0.8,-0.7,,0.4225786551511418,0.9
35005,Chaves,NM,0.5,0.5,0.42615555555555557,1.0,0.8,-0.7,,0.5798889574336831,0.798
35006,Cibola,NM,0.5,0.5,0.5927444444444444,1.0,0.8,-0.7,,0.7618753855644665,0.839
35007,Colfax,NM,0.5,0.5,0.5062888888888888,1.0,0.8,-0.7,,0.3022825416409624,0.842
35009,Curry,NM,0.5,0.5,0.23946666666666666,1.0,0.8,-0.7,,0.47501542257865537,0.824
35011,De Baca,NM,0.5,0.5,0.4892333333333333,1.0,0.8,-0.7,,0.35471930906847665,0.847
35013,Do̱a Ana,NM,0.35999038652149656,0.4282543081381168,0.37798888888888876,1.0,0.8,-0.7,8.163051611111111,0.3485502776064159,0.803
35015,Eddy,NM,0.5,0.5,0.20625555555555553,1.0,0.8,-0.7,,0.44108574953732244,0.831
35017,Grant,NM,0.5,0.5,0.5370999999999999,1.0,0.8,-0.7,,0.33929673041332503,0.843
35019,Guadalupe,NM,0.5,0.5,0.6101666666666666,1.0,0.8,-0.7,,0.518198642813078,0.755
35021,Harding,NM,0.5,0.5,0.7492,1.0,0.8,-0.7,,0.5798889574336827,0.8360000000000001
35023,Hidalgo,NM,0.5,0.5,0.5876888888888886,1.0,0.8,-0.7,,0.4688463911165946,0.804
35025,Lea,NM,0.4055843074833605,0.28181357629847886,0.2514666666666666,1.0,0.8,-0.7,6.402818444444445,0.41332510795805066,0.784
35027,Lincoln,NM,0.5,0.5,0.4105333333333333,1.0,0.8,-0.7,,0.2035780382479951,0.876
35028,Los Alamos,NM,0.5,0.5,0.017100000000000014,1.0,0.8,-0.7,,0.0,0.943
35029,Luna,NM,0.5,0.5,0.7073999999999998,1.0,0.8,-0.7,,0.6138186304750157,0.742
35031,McKinley,NM,0.5,0.5,0.7453,1.0,0.8,-0.7,,1.0,0.849
35033,Mora,NM,0.5,0.5,0.7504222222222221,1.0,0.8,-0.7,,0.3639728562615671,0.806
35035,Otero,NM,0.5,0.5,0.28821111111111103,1.0,0.8,-0.7,,0.44108574953732277,0.843
35037,Quay,NM,0.5,0.5,0.6436111111111109,1.0,0.8,-0.7,,0.6230721776681065,0.825
35039,Rio Arriba,NM,0.5,0.5,0.649011111111111,1.0,0.8,-0.7,,0.6446637877853179,0.8069999999999999
35041,Roosevelt,NM,0.5,0.5,0.19637777777777776,1.0,0.8,-0.7,,0.21900061690314634,0.838
35043,Sandoval,NM,0.5,0.5,0.20801111111111115,1.0,0.8,-0.7,,0.1603948180135717,0.877
35045,San Juan,NM,0.5,0.5,0.4198111111111111,1.0,0.8,-0.7,,0.5953115360888344,0.871
35047,San Miguel,NM,0.5,0.5,0.6436333333333334,1.0,0.8,-0.7,,0.4811844540407158,0.7989999999999999
35049,Santa Fe,NM,0.0,0.25,0.2726333333333333,1.0,0.8,-0.7,2.9833186666666665,0.0,0.869
35051,Sierra,NM,0.5,0.5,0.7129888888888888,1.0,0.8,-0.7,,0.6292412091301666,0.853
35053,Socorro,NM,0.5,0.5,0.5284444444444443,1.0,0.8,-0.7,,0.5243676742751392,0.8200000000000001
35055,Taos,NM,0.04099099099099095,0.40000000000000013,0.47695555555555535,1.0,0.8,-0.7,3.3857311111111112,0.1202961135101787,0.862
35057,Torrance,NM,0.5,0.5,0.5900666666666666,1.0,0.8,-0.7,,0.5428747686613205,0.822
35059,Union,NM,0.5,0.5,0.44766666666666655,1.0,0.8,-0.7,,0.4287476866132019,0.83
35061,Valencia,NM,0.5,0.5,0.4446888888888888,1.0,0.8,-0.7,,0.40407156076496015,0.814
36001,Albany,NY,0.1242563624774115,0.15650545355206702,0.016500000000000015,1.0,0.8,-0.7,5.940895393939393,0.0,0.945
